dateTime,country,city,region,screenRed,surveyType,purposeProductInfo,purposeBuyFromSite,purposeComparePricing,purposeInfoAndResources,purposeInfoOnOrder,purposeOther,taskFindWhatLookingFor,concernShippingCost,concernDeliverySpeed,concernWarranties,concernEaseToReturnProduct,concernProductSafety,concernRightForMyChild,concernProductQuality,concernProductEffectiveness,concernOther,concernNone,intentWasPlanningToBuy,profile,whenSiteUsed,purchasedBefore,purchasedWhen,productKnewWhatWanted,productSiteHasWhatWanted,purchaseExpectInNextMonth,siteFirstHeardAbout,age,gender,behavNumVisits,behavReferral,behavPageviews,behavHomePage,behavDetailProdA,behavDetailProdB,behavDetailProdC,behavAnySolution,behavAnySale,behavCart,behavConversion
8/25/2014 22:05,United States,Amarillo,TX,1600x900,At Exit,,,,Resources,,,Most or all of it,,,,,,,,,,,,Teacher,Never. This is my first visit,,,,,3,,,,1,Unbranded Search,1,0,1,0,0,0,0,0,0
8/25/2014 22:27,United States,Overland Park,KS,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Teacher,Never. This is my first visit,,,No,,3,,,,1,,1,0,0,0,0,0,0,0,0
8/25/2014 22:31,United States,Paris,KY,768x1024,At Arrival Only,Products,,,Resources,,,,,,,,,,,,,,,Parent,In the past year,"Yes, once",In the past year,Somewhat,,5,,,,1,Branded Search,4 to 6,1,1,1,0,0,0,0,0
8/25/2014 22:35,United States,Aiken,SC,1366x768,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Parent,In the past month,"Yes, once",In the past year,Yes,"Yes, several of them",3,In the past year,25-34,Female,1,Direct,2 to 3,0,0,0,0,0,0,0,0
8/25/2014 23:17,United States,Houston,TX,1280x800,At Arrival and Exit,Products,,,,,,Some of it,,,,Ease of returning (if I am not satisfied with product),,,,,,,,Health Professional,In the past month,"Yes, more than once",In the past year,Somewhat,,3,More than 1 year ago,35-44,Female,2,Unbranded Search,4 to 6,1,0,0,0,0,0,0,0
8/25/2014 23:54,United States,Buffalo,MN,1280x800,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Yes,Other,In the past month,"Yes, more than once",In the past month,Somewhat,,4,,,,1,Direct,2 to 3,0,0,0,0,0,0,0,0
8/26/2014 0:33,United States,,TX,1366x768,At Exit,Products,Buy from this site,,Resources,,,Most or all of it,,,,,,,,,,None / no uncertainties,Partially (I was considering it),Parent,Never. This is my first visit,,,Somewhat,"Yes, several of them",4,"Just now, from the website or survey",18-24,Female,1,Unbranded Search,2 to 3,0,0,0,0,1,0,0,0
8/26/2014 0:36,United States,Lakewood,WA,1366x768,At Arrival Only,Products,,,Resources,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,,,,,2,Unbranded Search,4 to 6,0,1,0,0,0,0,0,0
8/26/2014 1:38,United States,Mesa,AZ,1366x768,At Exit,,Buy from this site,Compare pricing,,,,Some of it,,,,,,Whether this is right for my child,Product durability/quality,,,,Partially (I was considering it),Person with [condition A],Never. This is my first visit,,,Somewhat,Not sure,3,In the past hour,Less than 18,Male,1,Unbranded Search,10+,0,1,0,0,0,0,0,0
8/26/2014 1:53,United States,Roseburg,OR,1366x768,At Arrival and Exit,Products,,Compare pricing,,,,Most or all of it,,,,,,,,,,,,Relative,,,,Somewhat,,3,"Just now, from the website or survey",45-54,Female,1,Unbranded Search,10+,1,0,1,0,0,0,1,1
8/26/2014 2:47,United States,Phoenix,AZ,1280x1024,At Exit,Products,,,Resources,,,Most or all of it,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,Somewhat,Not sure,4,,,,1,Unbranded Search,10+,1,0,1,0,0,0,0,0
8/26/2014 3:12,United States,Tacoma,WA,768x1024,At Exit,,,,,,Other,None of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,3,,,,1,Unbranded Search,2 to 3,0,0,0,0,0,0,0,0
8/26/2014 5:27,Denmark,Vejle,21,1280x800,At Arrival and Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Health Professional,In the past week,No,,No,,3,,,,1,Direct,7 to 9,0,0,0,0,1,0,0,0
8/26/2014 6:31,United States,San Jose,CA,1920x1080,At Arrival Only,,,,Resources,,,,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,,,3,,,,1,Unbranded Search,10+,0,0,0,0,1,0,0,0
8/26/2014 9:06,United States,Washington,DC,1920x1080,At Exit,Products,Buy from this site,,Resources,,,Most or all of it,,,,,,,,,,,No,Health Professional,In the past month,"Yes, more than once",In the past month,Yes,"Yes, several of them",4,More than 1 year ago,35-44,Female,3,Direct,1,0,0,0,0,0,0,0,0
8/26/2014 9:29,United States,Raleigh,NC,1366x768,At Exit,Products,,,,,,Some of it,,,,,,,,,,,,Person with [condition A],More than a year ago,No,,Somewhat,"Yes, several of them",4,,,,1,Unbranded Search,10+,0,1,0,0,0,0,0,0
8/26/2014 9:30,United States,Huntsville,AL,1440x900,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Yes,Parent,In the past week,"Yes, more than once",In the past month,,,,,,,1,Social,4 to 6,0,0,1,0,0,0,0,0
8/26/2014 10:30,United States,Orlando,FL,1440x900,At Arrival and Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,No,,2,In the past hour,,,1,Direct,4 to 6,1,0,0,0,0,1,0,0
8/26/2014 11:28,United States,Martinsburg,WV,1366x768,At Exit,,,,,Order info,,Most or all of it,,,,,,,,,,,,Parent,In the past year,"Yes, once",In the past month,,,3,,,,2,Direct,7 to 9,0,0,0,0,0,1,0,0
8/26/2014 11:40,United States,Anderson,MO,1680x1050,At Exit,Products,Buy from this site,Compare pricing,Resources,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Parent,In the past year,"Yes, more than once",In the past year,Somewhat,"Yes, several of them",4,In the past year,25-34,Female,1,Direct,10+,1,1,0,0,1,1,0,0
8/26/2014 12:07,United States,Summerville,SC,1344x840,At Exit,Products,Buy from this site,Compare pricing,Resources,,,Most or all of it,,,Warranties/product guarantees,Ease of returning (if I am not satisfied with product),Product safety,Whether this is right for my child,Product durability/quality,Product effectiveness/will it work,,,Partially (I was considering it),Parent,Never. This is my first visit,,,Somewhat,"Yes, several of them",4,,Less than 18,Prefer not to answer,2,Direct,1,0,0,0,0,0,0,0,0
8/26/2014 12:11,South Africa,Cape Town,11,1920x1080,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Yes,,3,,,,2,Unbranded Search,2 to 3,0,0,0,0,0,0,0,0
8/26/2014 12:24,United States,Omaha,NE,768x1024,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,In the past month,No,,Yes,,4,,,,1,Social,2 to 3,0,0,0,0,0,0,0,0
8/26/2014 12:57,United States,Newport News,VA,768x1024,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,No,,3,,,,2,Unbranded Search,10+,0,1,0,0,0,0,0,0
8/26/2014 12:58,United States,Indianapolis,IN,1280x1024,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,2,Unbranded Search,7 to 9,1,0,0,0,0,0,1,0
8/26/2014 14:53,United States,Sugar Land,TX,1440x900,At Arrival Only,,Buy from this site,,Resources,,,,,,,,,,,,,,Partially (I was considering it),Parent,Never. This is my first visit,,,Somewhat,,4,,,,1,Direct,10+,1,1,1,1,1,0,1,1
8/26/2014 15:47,United States,Edwardsville,IL,1920x1080,At Arrival and Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Yes,Parent,In the past year,"Yes, more than once",In the past year,Somewhat,,3,More than 1 year ago,35-44,Female,1,Direct,10+,1,1,0,0,0,0,1,1
8/26/2014 16:42,United Kingdom,Lymington,F2,1280x800,At Arrival Only,,Buy from this site,Compare pricing,,,,,,,,,,,,,,,Partially (I was considering it),Person with [condition A],Never. This is my first visit,,,Somewhat,,3,,,,1,Referred,1,0,1,0,0,0,0,0,0
8/26/2014 16:44,United States,Wells,MN,1280x800,At Arrival and Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Health Professional,In the past year,"Yes, more than once",More than a year ago,No,,4,More than 1 year ago,45-54,Female,3,Direct,1,0,0,0,0,0,0,0,0
8/26/2014 17:27,Canada,Port Perry,ON,1280x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,Yes,,3,,,,1,Unbranded Search,1,0,0,0,0,0,0,0,0
8/26/2014 18:11,United States,Los Altos,CA,1440x900,At Arrival and Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Teacher,Never. This is my first visit,,,Yes,,3,"Just now, from the website or survey",35-44,Female,1,Unbranded Search,4 to 6,0,1,0,0,0,0,0,0
8/26/2014 19:30,United States,Lewisville,TX,1360x768,At Arrival and Exit,,Buy from this site,Compare pricing,,,,Some of it,,,,,,,,,,,Partially (I was considering it),Parent,Never. This is my first visit,,,Somewhat,,3,,,,1,Unbranded Search,1,0,0,0,0,0,1,0,0
8/26/2014 20:12,United States,Frankfort,IL,1280x800,At Exit,Products,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Yes,Other,Never. This is my first visit,,,No,Not sure,4,,,,1,Unbranded Search,10+,0,0,0,0,1,0,0,0
8/26/2014 20:32,United States,High Point,NC,1280x800,At Arrival Only,Products,,Compare pricing,Resources,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Yes,,3,,,,1,Unbranded Search,1,0,0,0,0,0,0,0,0
8/26/2014 22:09,United States,Jonesborough,TN,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,,4,,,,1,Unbranded Search,7 to 9,1,0,0,0,0,0,0,0
8/26/2014 22:30,United States,Eugene,OR,768x1024,At Exit,Products,,Compare pricing,,,,None of it,,,,,,,,,,,,Teacher,Never. This is my first visit,,,Somewhat,Not sure,3,,,,1,Unbranded Search,10+,1,1,1,1,0,0,0,0
8/26/2014 22:43,United States,Dayton,OH,1440x900,At Exit,Products,,Compare pricing,,,,Some of it,,,,,,,,,,,,Teacher,Never. This is my first visit,,,,,,,,,1,Unbranded Search,10+,0,1,0,0,0,0,0,0
8/26/2014 23:09,United States,Ballwin,MO,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Health Professional,In the past week,"Yes, once",In the past year,,,,,,,1,Social,2 to 3,0,0,0,0,0,0,0,0
8/27/2014 0:06,Australia,,7,1920x1200,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,None / no uncertainties,,Parent,Never. This is my first visit,,,No,"Yes, several of them",4,"Just now, from the website or survey",35-44,Female,1,Direct,1,0,0,0,1,0,0,0,0
8/27/2014 2:15,United States,Sacramento,CA,768x1024,At Exit,Products,Buy from this site,,Resources,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Parent,Never. This is my first visit,,,No,Not sure,5,,,,1,Direct,10+,1,0,0,0,0,0,0,0
8/27/2014 4:02,United States,Oakland,CA,1280x800,At Arrival and Exit,Products,,,,,,Most or all of it,,,,,,,Product durability/quality,,,,,Health Professional,In the past year,"Yes, once",In the past year,Somewhat,,4,In the past year,35-44,Female,2,Unbranded Search,10+,1,1,0,0,0,0,0,0
8/27/2014 4:55,Turkey,Izmir,35,1440x900,At Arrival Only,Products,,,Resources,,,,,,,,,,,,,,,Relative,Never. This is my first visit,,,,,,,,,2,Unbranded Search,1,1,0,0,0,0,0,0,0
8/27/2014 8:04,United States,Media,PA,768x1024,At Exit,Products,,,,,,Some of it,,,,,,,,,,,,Parent,More than a year ago,No,,Somewhat,"Yes, several of them",3,,,,1,Unbranded Search,7 to 9,0,1,0,0,0,0,0,0
8/27/2014 9:16,United States,Fond Du Lac,WI,1920x1080,At Exit,Products,,,,,,Some of it,,,,,,,,,,,,Parent,In the past year,"Yes, once",In the past year,Somewhat,Not sure,3,More than 1 year ago,,,1,Direct,10+,1,1,1,0,1,0,0,0
8/27/2014 10:11,United States,Irvington,NY,2560x1440,At Arrival Only,,Buy from this site,,,,Other,,,,,,,,,,,,Yes,Other,Never. This is my first visit,,,No,,3,"Just now, from the website or survey",,,1,Unbranded Search,10+,0,1,0,0,0,0,0,0
8/27/2014 10:34,United States,Sioux Falls,SD,768x1024,At Exit,Products,Buy from this site,,Resources,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Parent,In the past month,"Yes, more than once",In the past month,,,,,,,1,Social,2 to 3,0,0,0,0,0,0,0,0
8/27/2014 10:47,United States,Battle Creek,MI,1366x768,At Exit,Products,,,,,,Most or all of it,Shipping costs,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,"Yes, several of them",1,In the past hour,25-34,Female,1,Unbranded Search,4 to 6,1,1,0,0,0,0,0,0
8/27/2014 11:12,United States,Tinley Park,IL,1280x800,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,,,,,,,9,Branded Search,4 to 6,1,0,0,0,0,0,0,0
8/27/2014 11:49,United States,Haiku,HI,1280x800,At Arrival Only,Products,,Compare pricing,Resources,,,,,,,,,,,,,,,Health Professional,In the past month,No,,No,,2,,,,1,Social,2 to 3,0,0,0,0,0,0,0,0
8/27/2014 12:17,United States,Laurel,MD,1600x900,At Arrival and Exit,Products,,,Resources,,,Most or all of it,,,,,,,,,,None / no uncertainties,,Person with [condition A],Never. This is my first visit,,,No,,2,In the past hour,18-24,Female,1,Direct,10+,1,1,0,0,0,0,0,0
8/27/2014 13:18,United States,Edison,NJ,1920x1080,At Arrival and Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Yes,Health Professional,In the past month,"Yes, once",In the past year,Yes,,4,More than 1 year ago,,Female,3,Unbranded Search,2 to 3,1,0,0,0,0,0,0,0
8/27/2014 14:04,United States,Rochester,NY,1152x720,At Arrival and Exit,,Buy from this site,,,,,Most or all of it,,,,,,,,,,,Yes,Relative,In the past month,"Yes, once",In the past year,No,,4,More than 1 year ago,25-34,Female,1,Referred,10+,1,0,0,0,1,0,0,0
8/27/2014 14:47,United States,Jefferson City,MO,1920x1080,At Arrival and Exit,Products,,,,,,Most or all of it,,,,,,Whether this is right for my child,,,,,,Parent,Never. This is my first visit,,,Somewhat,,3,In the past hour,25-34,Female,1,Unbranded Search,10+,1,1,1,1,0,1,0,0
8/27/2014 14:47,United States,Lake Stevens,WA,1024x768,At Arrival Only,Products,Buy from this site,,,,,,,,,,,,,,,,Partially (I was considering it),Health Professional,In the past month,"Yes, more than once",In the past year,Somewhat,,4,,,,5,Self Referred,10+,0,0,1,0,1,0,0,0
8/27/2014 14:50,United States,Leominster,MA,1600x900,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,,3,,,,1,Unbranded Search,10+,0,0,0,0,1,0,0,0
8/27/2014 15:37,United States,Columbus,OH,1280x1024,At Exit,Products,,Compare pricing,Resources,,,Most or all of it,,,,,,,,,,,,Parent,In the past year,No,,Somewhat,Not sure,3,In the past year,35-44,Female,1,Unbranded Search,10+,0,1,1,1,1,0,0,0
8/27/2014 15:56,United States,Kansas City,MO,1600x900,At Exit,Products,,Compare pricing,,,,Some of it,,,,,,,,,,,,Teacher,Never. This is my first visit,,,Yes,"Yes, one of them",2,,,,1,Unbranded Search,10+,0,1,0,1,0,0,0,0
8/27/2014 16:40,United States,Ripon,WI,1366x768,At Arrival Only,Products,Buy from this site,Compare pricing,,,,,,,,,,,,,,,Partially (I was considering it),Person with [condition A],Never. This is my first visit,,,No,,3,,,,1,Unbranded Search,1,0,1,0,0,0,0,0,0
8/27/2014 16:48,United States,Scranton,PA,1366x768,At Exit,Products,Buy from this site,Compare pricing,Resources,,,Most or all of it,Shipping costs,,,Ease of returning (if I am not satisfied with product),,,,,,,Partially (I was considering it),Parent,Never. This is my first visit,,,Somewhat,"Yes, several of them",3,"Just now, from the website or survey",35-44,Female,8,Direct,4 to 6,0,0,0,0,0,0,1,0
8/27/2014 16:57,United States,Collierville,TN,1680x1050,At Arrival and Exit,,,,,,Other,Most or all of it,,,,,,,,,,,,Other,Never. This is my first visit,,,,,3,In the past hour,,,1,Referred,2 to 3,0,0,0,0,1,0,0,0
8/27/2014 17:02,United States,Eau Claire,WI,1280x800,At Arrival and Exit,Products,Buy from this site,Compare pricing,,,,Most or all of it,,,,,,,,,,,Yes,Health Professional,In the past month,"Yes, more than once",In the past year,Somewhat,,4,More than 1 year ago,45-54,Female,3,Direct,7 to 9,1,1,0,0,0,0,0,0
8/27/2014 17:58,United States,Belleville,IL,1024x768,At Exit,Products,,,,,,Most or all of it,,Fast delivery,,,Product safety,,Product durability/quality,Product effectiveness/will it work,,,,Health Professional,In the past month,No,,Yes,"Yes, several of them",4,,35-44,Female,1,Social,1,0,0,0,0,0,0,0,0
8/27/2014 18:09,United States,Brooklyn,NY,1280x800,At Arrival and Exit,Products,,,,,,None of it,,,,,,,,,,None / no uncertainties,,Parent,Never. This is my first visit,,,Somewhat,,3,"Just now, from the website or survey",35-44,Female,1,Referred,4 to 6,1,1,0,0,0,0,0,0
8/27/2014 19:28,United States,Knoxville,TN,768x1024,At Arrival Only,,,,,,,,,,,,,,,,,,,Parent,In the past year,No,,,,4,,,,1,Unbranded Search,2 to 3,1,0,0,0,0,0,0,0
8/27/2014 19:38,United States,Ukiah,CA,1280x800,At Arrival and Exit,,,Compare pricing,,,,Some of it,,,,,,,,,,,,Health Professional,In the past year,"Yes, once",In the past year,Yes,,3,More than 1 year ago,25-34,Female,1,Unbranded Search,1,0,0,0,0,0,0,0,0
8/27/2014 19:44,United States,Laurel,MD,1366x768,At Arrival Only,,Buy from this site,,Resources,,,,,,,,,,,,,,Partially (I was considering it),Teacher,Never. This is my first visit,,,No,,3,,,,1,Unbranded Search,7 to 9,0,1,0,0,0,0,0,0
8/27/2014 20:19,United States,Moreno Valley,CA,1366x768,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Relative,Never. This is my first visit,,,Somewhat,,3,,,,1,Unbranded Search,1,1,0,0,0,0,0,0,0
8/27/2014 20:20,United States,Sanford,NC,1280x800,At Arrival Only,Products,,Compare pricing,,,,,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,Somewhat,,3,,,,1,Unbranded Search,7 to 9,1,0,0,1,0,0,0,0
8/27/2014 20:29,United States,Lakewood,NJ,1024x768,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Other,In the past week,,,Yes,"Yes, one of them",3,,,,101,Direct,2 to 3,1,0,0,0,0,0,0,0
8/27/2014 20:36,United States,Jacksonville,FL,1920x1080,At Arrival and Exit,,,Compare pricing,,,,Most or all of it,,,,,,,,,,,,Health Professional,Never. This is my first visit,,,Yes,,3,In the past hour,45-54,Female,2,Unbranded Search,10+,0,0,1,0,0,0,1,1
8/27/2014 20:45,United States,Poughkeepsie,NY,1366x768,At Arrival and Exit,Products,,,Resources,,,Most or all of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,,3,,45-54,Female,1,Unbranded Search,7 to 9,0,1,0,0,0,0,0,0
8/27/2014 21:07,United States,Geneva,IL,1366x768,At Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Relative,Never. This is my first visit,,,Somewhat,"Yes, several of them",3,,,,1,Unbranded Search,7 to 9,1,1,0,0,0,0,0,0
8/27/2014 22:55,United States,Crestwood,KY,1440x900,At Exit,,Buy from this site,,Resources,,,Most or all of it,,,,,,,,,,,Yes,Parent,In the past month,"Yes, once",In the past year,Yes,"Yes, one of them",3,In the past year,45-54,Female,3,Direct,10+,1,0,1,0,0,0,1,1
8/27/2014 22:56,United States,Granby,CT,800x1280,At Arrival Only,Products,,Compare pricing,Resources,,,,,,,,,,,,,,,Relative,,,,,,3,,,,1,Unbranded Search,4 to 6,1,0,0,0,0,0,0,0
8/27/2014 22:59,United States,Ballston Spa,NY,1280x800,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Teacher,Never. This is my first visit,,,,,,,,,1,Unbranded Search,4 to 6,0,1,0,0,0,0,0,0
8/27/2014 23:13,United States,Boise,ID,534x854,At Arrival and Exit,Products,Buy from this site,,,,,Some of it,,,,,,Whether this is right for my child,Product durability/quality,Product effectiveness/will it work,,,Yes,Other,Never. This is my first visit,,,Somewhat,,4,In the past hour,65 or older,Female,2,Direct,1,1,0,0,0,0,0,0,0
8/27/2014 23:16,United States,Zionsville,IN,768x1024,At Exit,Products,Buy from this site,Compare pricing,Resources,,,Some of it,,,,,,,,,,,Partially (I was considering it),Health Professional,In the past month,"Yes, more than once",In the past year,Yes,Not sure,3,More than 1 year ago,,,1,Social,2 to 3,0,0,0,0,0,0,0,0
8/28/2014 0:28,United States,Sacramento,CA,1093x614,At Arrival and Exit,Products,Buy from this site,,Resources,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Parent,Never. This is my first visit,,,Yes,,3,,,,1,Direct,10+,1,1,0,0,1,0,1,1
8/28/2014 0:33,Australia,Sydney,2,1600x900,At Exit,Products,Buy from this site,Compare pricing,Resources,,,Most or all of it,,,,,,,,,,,Partially (I was considering it),Parent,Never. This is my first visit,,,No,Not sure,4,,,,1,Unbranded Search,10+,1,0,1,0,0,0,0,0
8/28/2014 1:04,United States,Fort Worth,TX,1366x768,At Arrival Only,Products,,,Resources,,Other,,,,,,,,,,,,,Person with [condition A],Never. This is my first visit,,,Somewhat,,2,,,,1,Direct,10+,1,0,1,0,0,0,0,0
8/28/2014 1:08,United States,Valrico,FL,1366x768,At Arrival and Exit,Products,Buy from this site,,,,,Most or all of it,,,,,,,,Product effectiveness/will it work,,,Partially (I was considering it),Person with [condition A],In the past week,No,,Somewhat,,3,In the past year,Less than 18,Prefer not to answer,1,Direct,4 to 6,1,0,1,0,0,0,0,0
8/28/2014 3:16,United States,Vancouver,WA,1440x900,At Arrival and Exit,Products,,,,,,Most or all of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,Somewhat,,3,"Just now, from the website or survey",25-34,Female,1,Unbranded Search,10+,0,1,0,0,0,0,0,0
8/28/2014 3:44,Canada,Sidney,BC,768x1024,At Arrival Only,Products,,,Resources,,,,,,,,,,,,,,,Parent,Never. This is my first visit,,,No,,3,,,,1,Social,1,0,0,0,0,0,0,0,0
8/28/2014 6:37,United States,Summerville,SC,1280x800,At Arrival Only,Products,,,,,,,,,,,,,,,,,,Teacher,Never. This is my first visit,,,Somewhat,,3,,,,1,Unbranded Search,10+,1,1,0,0,0,0,0,0
8/28/2014 8:13,United States,Fort Lauderdale,FL,1536x864,At Arrival Only,,Buy from this site,,,,,,,,,,,,,,,,Yes,Other,Never. This is my first visit,,,,,,,,,1,Branded Search,2 to 3,1,0,0,0,0,0,1,1
8/28/2014 8:26,United States,Norristown,PA,768x1024,At Exit,Products,,,,,,Some of it,,,,,,,,,,,,Parent,Never. This is my first visit,,,,,,,,,1,Unbranded Search,10+,0,1,0,0,0,1,0,0
8/28/2014 8:32,United States,Cary,NC,1366x768,At Arrival and Exit,,Buy from this site,,,,,Some of it,,,,,,Whether this is right for my child,,Product effectiveness/will it work,,,Partially (I was considering it),Health Professional,In the past year,"Yes, once",In the past year,Somewhat,,4,More than 1 year ago,25-34,Female,1,Unbranded Search,1,1,0,0,0,0,0,0,0
