"satCleanRoom","satCleanBath","satCleanCommon","satFrontStaff","satDiningStaff","satHouseStaff","satValetStaff","satPerks","satRoomPrice","satDiningPrice","satWifiPrice","satParkingPrice","satCity","satCloseTransp","satCloseEvents","satPoints","satRecognition","satOverall","distanceTraveled","nightsStayed","visitPurpose","avgRoomSpendPerNight","avgFoodSpendPerNight","avgWifiSpendPerNight","eliteStatus"
3,2,4,2,3,3,3,3,3,3,3,4,1,2,1,3,2,2,184,6,"Vacation",144,35.27,9.64166666666667,"NoStatus"
3,5,4,2,4,4,3,3,5,3,4,4,1,1,1,2,2,4,657,5,"SportsEvent",161,5.49,11.56,"NoStatus"
5,5,5,4,4,4,4,5,4,4,5,3,5,4,4,5,5,4,333,3,"Business",152.333333333333,106.07,3.31666666666667,"Gold"
4,4,3,4,4,4,4,3,4,5,2,4,5,2,4,3,3,4,5733,6,"SportsEvent",140.666666666667,10.07,10.1333333333333,"NoStatus"
4,3,4,4,4,3,4,3,3,5,5,5,5,4,4,5,4,4,1305,2,"SportsEvent",129,28.44,0,"Gold"
5,5,2,5,4,5,3,5,6,5,5,5,5,6,7,5,5,4,2237,2,"Business",139,10,9.95,"Platinum"
3,5,4,4,3,5,4,5,4,4,4,4,3,3,4,5,5,4,491,3,"SportsEvent",159,33.12,11.6333333333333,"Silver"
5,5,4,6,4,4,4,5,4,5,5,6,6,5,5,5,4,6,444,1,"Business",159,10,9.95,"Gold"
5,5,6,3,3,5,4,3,4,4,4,4,4,1,4,3,2,6,1517,6,"SportsEvent",155.666666666667,34.12,4.30833333333333,"NoStatus"
2,4,5,4,4,4,2,6,4,5,3,6,4,4,4,3,4,2,386,3,"Vacation",142.333333333333,46.32,5,"Silver"
5,5,3,5,4,5,4,5,5,2,4,6,5,5,4,4,5,4,332,2,"OtherOrMixed",149,36.83,8.95,"Gold"
5,4,3,2,4,5,4,4,6,3,3,4,2,4,2,4,4,4,340,2,"Vacation",159,15.86,8.975,"Silver"
2,4,5,3,3,4,5,5,5,4,5,4,2,5,4,6,2,3,837,1,"Business",139,10,5,"Platinum"
6,5,4,4,3,5,4,4,5,3,4,4,5,4,6,3,3,4,301,2,"SportsEvent",174,27.36,5,"NoStatus"
5,5,7,4,2,2,2,5,2,4,4,5,4,3,3,4,4,4,700,4,"OtherOrMixed",166.5,40.55,7.7,"Gold"
4,4,3,5,6,5,5,5,5,5,6,4,4,4,4,3,3,4,2163,5,"Vacation",159,7.85,3.18,"Silver"
4,4,5,3,5,4,4,4,5,5,6,4,2,3,3,4,5,5,745,2,"Vacation",144,15,3.975,"Silver"
5,4,4,4,1,5,3,3,4,5,5,5,6,4,6,3,2,5,1597,2,"OtherOrMixed",139,48.57,4.975,"NoStatus"
4,4,5,5,5,6,4,4,3,4,3,5,5,4,5,3,2,4,182,7,"SportsEvent",153.285714285714,5.25,8.25714285714286,"NoStatus"
4,4,3,5,4,5,5,5,4,3,5,4,4,4,5,4,5,5,990,6,"Concert",150.666666666667,5,10.6333333333333,"NoStatus"
4,4,3,5,5,5,5,5,2,4,7,4,4,3,4,5,5,4,4000,1,"Vacation",139,10,0,"Silver"
5,4,5,3,3,4,3,5,3,3,5,4,3,4,4,5,6,5,564,7,"OtherOrMixed",154.714285714286,13.91,4.4,"Silver"
3,3,4,3,2,4,3,4,4,4,4,5,5,6,5,3,3,5,407,2,"Concert",139,32.69,9.975,"NoStatus"
5,5,5,4,4,6,3,4,3,4,4,5,4,5,4,3,5,4,135,5,"Vacation",167,7.18,8.98,"NoStatus"
7,6,3,5,5,5,2,6,3,5,4,6,6,3,5,6,5,5,745,6,"SportsEvent",139,28.75,6.125,"Silver"
5,5,5,4,4,4,4,4,4,4,4,5,5,7,5,4,4,5,580,2,"Vacation",139,59,7.95,"Silver"
5,5,5,4,4,4,1,6,3,4,3,4,5,3,4,6,4,5,644,3,"Business",132.333333333333,40.69,5.3,"Gold"
6,5,4,5,3,3,4,6,5,4,7,4,4,4,6,4,6,4,643,4,"Business",164,37.15,7.7,"Gold"
3,4,3,4,4,5,4,5,4,3,4,4,3,5,4,4,4,3,549,10,"SportsEvent",165,22.37,4.575,"Gold"
2,4,4,3,3,4,3,4,4,4,4,5,3,4,4,4,6,1,1933,1,"Vacation",159,10,5,"Silver"
4,4,4,3,2,3,4,5,5,4,4,5,5,5,5,5,4,2,582,3,"Business",162.333333333333,29.48,5,"Silver"
4,5,3,5,5,5,6,5,4,5,4,4,4,4,6,4,6,3,578,6,"Concert",157.333333333333,31.38,10.3,"NoStatus"
6,4,4,6,3,5,4,5,4,4,4,4,6,5,7,4,4,7,330,1,"Concert",149,10,12.95,"Platinum"
2,3,3,2,2,2,3,3,3,3,4,4,5,4,5,2,3,3,653,5,"Concert",155,21.96,7.75,"Silver"
3,4,4,3,3,4,3,6,5,4,4,6,4,1,4,6,6,4,4405,1,"Business",139,84.8,14.95,"Silver"
4,3,3,5,5,6,3,3,4,2,3,5,4,3,5,3,2,5,1520,2,"SportsEvent",149,41.22,8.975,"NoStatus"
6,4,5,5,3,3,4,5,3,3,4,4,4,4,5,5,5,7,756,3,"Business",169,17.15,5,"Silver"
5,4,4,5,7,6,5,6,4,4,4,5,4,3,3,5,5,5,210,7,"Vacation",151.857142857143,52.92,11.3857142857143,"Platinum"
4,4,5,3,2,3,4,3,4,2,3,4,4,3,5,3,2,2,504,1,"SportsEvent",159,5,0,"NoStatus"
4,5,3,6,6,6,4,5,4,2,5,5,5,5,4,5,4,4,579,7,"Conference",150.428571428571,16.2,1.84285714285714,"Silver"
3,3,3,3,2,3,3,4,4,4,6,4,4,3,4,5,5,2,467,4,"Vacation",154,5,6.4625,"Silver"
4,6,4,6,6,6,6,5,3,5,3,5,5,3,4,5,5,4,1065,2,"Vacation",149,19.86,5,"Gold"
5,3,2,4,4,4,5,4,4,4,4,3,3,3,4,3,4,4,300,9,"OtherOrMixed",157.888888888889,26.87,8.97222222222222,"NoStatus"
4,4,5,4,4,3,4,4,4,3,3,4,3,4,4,4,3,4,1314,2,"Business",159,5,5,"Silver"
3,3,4,3,4,4,5,3,4,3,3,5,1,2,3,2,2,2,1522,2,"SportsEvent",184,10,8.975,"NoStatus"
5,3,4,3,3,3,2,3,3,3,2,5,4,2,5,3,3,4,2837,2,"SportsEvent",149,5,7.45,"NoStatus"
4,5,4,5,5,5,5,6,4,3,4,5,4,3,5,6,5,4,524,1,"Business",159,5,9.95,"Gold"
5,5,6,4,3,4,1,5,5,4,2,5,4,4,4,5,6,6,864,4,"Business",126.5,33.32,6.9875,"Platinum"
5,4,3,4,4,5,2,5,4,4,5,5,5,3,4,4,4,6,2034,2,"Conference",159,10,0,"Gold"
4,6,4,5,3,4,5,5,3,4,5,4,4,5,5,4,5,4,373,2,"Business",134,10,12.95,"Platinum"
3,4,5,4,2,4,2,5,3,5,4,5,4,4,3,5,4,4,576,2,"Conference",124,53.69,7.95,"Silver"
6,5,3,6,5,6,2,5,4,4,6,5,5,5,5,4,6,6,254,1,"Conference",159,5,7.95,"Gold"
4,4,3,4,3,5,4,3,3,4,3,4,5,5,4,5,3,4,281,3,"Conference",159,5,4.3,"Silver"
3,4,4,3,3,4,3,3,4,5,5,4,4,6,5,2,2,2,420,7,"SportsEvent",167.571428571429,23.85,3.69285714285714,"NoStatus"
4,4,4,2,2,5,3,4,1,3,2,3,3,3,4,3,4,3,227,3,"OtherOrMixed",152.333333333333,14.82,13.6166666666667,"NoStatus"
3,3,4,5,5,3,4,5,5,3,4,5,5,6,7,4,4,3,1165,7,"Conference",164.714285714286,9.56,4.68571428571429,"NoStatus"
4,4,4,3,3,4,3,3,3,3,3,4,4,4,5,5,3,4,388,6,"Concert",157.333333333333,13.65,6.325,"Silver"
6,5,4,5,5,6,6,5,4,4,5,3,4,4,3,4,4,5,387,2,"OtherOrMixed",159,45.53,2.475,"Silver"
6,6,4,3,5,5,1,3,5,4,4,5,3,4,4,5,4,5,715,2,"SportsEvent",144,15,13.95,"NoStatus"
4,3,3,3,1,5,3,4,3,3,5,5,5,4,3,4,6,3,385,1,"Vacation",159,5,7.95,"Platinum"
5,4,2,4,2,4,4,5,3,3,3,4,5,4,6,4,3,5,674,2,"SportsEvent",149,47.77,8.95,"NoStatus"
6,4,5,4,3,2,2,4,5,3,4,6,5,4,5,5,4,6,1254,15,"Vacation",150.333333333333,28.25,5.10333333333333,"Silver"
2,5,4,4,5,5,4,5,5,4,4,5,2,4,4,5,3,4,516,2,"Vacation",149,30.24,0,"Silver"
1,2,2,2,4,6,4,3,5,2,4,5,3,3,3,3,1,2,415,1,"SportsEvent",169,5,0,"NoStatus"
2,3,2,3,2,2,3,5,2,3,3,3,2,2,4,5,3,4,284,2,"SportsEvent",159,44.21,0,"Platinum"
5,3,4,5,3,5,5,4,4,6,5,4,6,3,6,5,5,5,3575,1,"OtherOrMixed",129,10,0,"Gold"
4,4,3,4,2,5,1,3,4,5,4,5,4,4,2,4,4,3,209,1,"Concert",199,5,7.95,"NoStatus"
2,4,3,4,4,5,5,3,5,4,3,3,3,2,5,4,3,3,286,3,"SportsEvent",152.333333333333,10.76,10.3,"NoStatus"
5,6,5,7,5,5,7,6,3,5,6,4,5,4,6,6,5,6,329,5,"Business",159,56,9.17,"Silver"
3,4,4,3,4,5,3,4,3,6,2,5,4,5,4,3,4,3,399,4,"SportsEvent",131.5,20.12,5.7125,"Silver"
3,4,3,2,2,3,1,5,4,5,6,4,4,3,3,5,4,4,475,1,"Business",169,10,9.95,"Gold"
2,4,4,3,5,3,3,4,3,4,4,4,3,6,5,3,3,3,79,6,"Vacation",154,41.09,7.95833333333333,"NoStatus"
2,3,3,1,3,3,3,2,5,3,4,3,4,4,5,2,2,2,487,2,"SportsEvent",149,43.3,8.975,"NoStatus"
2,3,2,2,3,3,3,3,4,4,3,5,2,3,3,4,5,3,194,2,"OtherOrMixed",159,10,2.475,"Silver"
3,4,5,3,4,4,2,5,4,3,5,5,1,3,3,3,4,5,498,4,"Concert",159,6.93,6.9625,"Silver"
2,4,4,3,3,3,2,3,3,4,4,3,3,2,5,3,4,3,307,5,"Vacation",155,40.97,3.98,"Silver"
4,5,5,6,4,5,4,5,5,5,5,5,6,4,6,5,5,6,946,5,"Business",155,5,6.76,"Platinum"
6,6,4,5,5,5,5,5,4,4,5,4,5,5,5,5,5,5,169,3,"Conference",159,33.67,5.3,"Gold"
4,6,5,3,4,3,3,5,2,5,5,4,4,2,3,5,4,5,648,2,"Vacation",159,5,8.95,"Gold"
5,4,3,4,4,5,4,4,5,3,2,4,5,4,6,4,4,4,2017,3,"SportsEvent",145.666666666667,32.39,9.96666666666667,"NoStatus"
2,2,4,3,5,4,2,3,2,4,2,4,2,5,3,4,3,4,160,9,"Vacation",160.111111111111,35.48,8.64444444444444,"NoStatus"
4,5,5,6,5,4,4,6,6,4,5,4,6,4,5,4,4,5,1014,4,"Conference",159,32.33,10.7125,"Silver"
4,5,4,4,4,3,3,5,4,3,3,6,4,4,5,4,3,4,213,2,"Conference",139,5,7.45,"Gold"
6,5,4,6,4,6,3,5,4,5,6,6,6,7,5,5,3,6,151,5,"Business",147,12.38,5.17,"Silver"
7,5,4,5,4,6,4,4,4,4,5,4,7,5,6,3,3,5,52,5,"SportsEvent",151,10,3.18,"NoStatus"
5,5,4,5,4,5,2,4,5,4,6,6,4,2,4,3,5,5,77,6,"Conference",160.666666666667,8.44,7.125,"Gold"
5,5,4,4,3,4,4,4,4,4,4,4,3,6,3,6,5,6,2910,4,"Concert",154,26.13,10.9625,"Silver"
5,5,4,6,4,5,4,5,3,3,5,5,5,4,5,4,4,4,650,2,"Conference",139,5,9.975,"Gold"
5,5,6,4,4,6,5,4,3,4,4,3,2,2,4,4,4,4,178,3,"Vacation",155.666666666667,32.54,10.9666666666667,"NoStatus"
6,3,3,3,4,3,4,4,4,5,4,4,4,4,4,4,3,4,1471,4,"SportsEvent",174,7.55,8.45,"Silver"
5,5,5,6,5,6,5,6,4,4,5,4,5,6,5,5,6,6,363,4,"Business",146.5,10.56,8.975,"Gold"
5,5,5,5,3,5,4,6,3,4,6,3,5,3,4,7,6,5,291,2,"Business",139,48.23,3.975,"Platinum"
2,3,3,4,3,4,4,4,5,6,5,7,6,4,5,5,3,5,1287,5,"Vacation",149,59.07,12.95,"NoStatus"
4,4,4,3,2,3,2,4,3,4,5,5,3,3,5,5,5,5,416,8,"Conference",164,5,7.98125,"NoStatus"
3,3,4,3,3,4,4,4,3,3,4,5,3,3,4,3,3,2,253,2,"SportsEvent",139,21.99,8.95,"NoStatus"
4,5,5,3,3,3,5,3,3,5,3,4,5,5,5,4,4,4,602,1,"Concert",159,10,0,"Silver"
3,4,3,4,5,5,5,4,3,3,4,4,3,3,5,4,4,4,124,2,"Concert",184,5,7.475,"Silver"
3,6,5,3,3,4,2,4,4,3,3,4,3,3,5,4,4,3,559,3,"SportsEvent",132.333333333333,70.34,1.65,"NoStatus"
3,4,2,4,4,5,1,4,5,3,5,5,5,5,4,5,4,5,395,4,"Concert",156.5,5,5,"NoStatus"
2,4,3,4,4,5,1,4,3,4,5,6,5,4,4,4,5,4,485,6,"Conference",160.666666666667,55.8,5.3,"Gold"
4,5,3,4,4,3,4,5,5,3,2,3,4,3,3,3,4,4,270,4,"OtherOrMixed",151.5,18.02,8.975,"Silver"
4,4,4,3,3,4,4,4,3,3,6,5,4,3,4,3,2,5,600,3,"SportsEvent",142.333333333333,28.28,1.65,"Silver"
4,4,4,5,5,5,4,4,6,4,5,5,4,4,4,4,4,4,162,5,"Conference",155,7.62,9.17,"Silver"
4,4,2,4,3,6,4,5,4,4,3,4,5,5,3,5,3,4,942,2,"Business",139,62.37,8.975,"Silver"
5,4,4,3,3,4,4,3,4,3,4,4,3,4,4,4,4,4,492,1,"OtherOrMixed",149,10,14.95,"Silver"
3,4,5,4,2,3,4,4,4,3,4,4,3,5,5,5,4,4,424,2,"SportsEvent",164,31.37,5,"Silver"
5,5,5,3,2,3,3,4,5,4,5,4,4,4,4,5,4,4,690,6,"Business",152.333333333333,16.9,5.3,"NoStatus"
5,4,4,4,5,4,4,4,5,3,6,6,6,3,4,4,5,5,129,2,"Conference",149,47.92,0,"Gold"
3,4,4,5,5,5,5,4,6,4,5,4,5,5,4,4,4,5,161,2,"Business",164,19.05,14.95,"Gold"
5,5,4,3,4,5,2,2,2,4,3,5,4,4,3,2,4,4,577,2,"SportsEvent",159,20.65,13.95,"NoStatus"
2,4,4,4,5,3,3,5,5,5,5,5,3,3,4,5,5,2,809,10,"Concert",143,23.49,8.58,"Gold"
3,5,3,3,4,4,4,5,2,4,4,4,5,5,5,4,3,5,145,3,"Concert",142.333333333333,5,1.65,"NoStatus"
4,5,4,4,4,6,3,6,5,6,6,6,5,5,5,5,5,5,171,4,"Concert",154,15,7.4625,"Silver"
3,2,2,3,2,3,3,4,3,4,5,4,2,4,4,5,4,3,1158,2,"Vacation",184,0,6.45,"Silver"
6,5,4,4,4,4,2,5,3,5,3,6,6,6,5,4,4,4,649,3,"OtherOrMixed",142.333333333333,10,4.3,"NoStatus"
4,4,4,3,4,4,3,3,2,3,6,4,4,5,5,4,3,3,585,3,"SportsEvent",152.333333333333,24,4.3,"Silver"
4,4,2,4,2,4,5,5,4,3,3,6,4,4,4,2,4,4,813,6,"Vacation",154,22.76,3.975,"NoStatus"
4,4,3,3,2,3,1,4,3,4,5,5,4,4,3,4,3,3,867,5,"OtherOrMixed",157,16.09,2.98,"NoStatus"
4,4,4,4,3,1,4,3,4,5,2,5,5,3,5,3,4,3,190,6,"SportsEvent",147.333333333333,21.66,12.125,"NoStatus"
4,5,3,4,3,3,3,3,5,4,4,5,4,2,4,4,4,2,393,6,"Conference",152.333333333333,14.41,9.14166666666667,"NoStatus"
6,5,5,1,3,3,4,3,5,4,3,4,3,4,2,2,1,4,78,3,"SportsEvent",162.333333333333,10,10.3,"NoStatus"
3,6,5,4,4,5,3,4,5,3,5,4,2,4,3,3,4,4,853,1,"Business",139,6.45,14.95,"Silver"
7,7,6,7,4,5,2,6,5,5,5,7,7,6,7,5,6,6,269,4,"Business",149,68,8.725,"Gold"
3,3,5,3,4,4,2,4,4,5,4,6,4,4,3,4,3,4,230,6,"Vacation",152.333333333333,24.94,7.15,"NoStatus"
2,4,2,3,4,4,3,4,3,2,3,4,4,5,4,3,4,3,1295,5,"Vacation",163,5,6.59,"Silver"
3,5,4,3,4,3,4,6,5,3,5,3,4,3,4,5,5,4,1088,5,"Vacation",157,26.25,12.56,"Gold"
6,4,2,4,4,6,4,4,3,5,3,5,4,4,6,2,3,5,908,2,"OtherOrMixed",129,57.79,0,"Gold"
4,5,5,4,3,3,2,4,5,5,5,5,5,4,5,4,4,2,991,6,"Concert",149,9.85,6.95,"NoStatus"
5,4,3,5,5,3,4,5,4,5,5,4,4,4,4,5,4,3,4012,6,"Business",155.666666666667,42.43,5.96666666666667,"Gold"
6,5,4,5,5,6,4,5,2,4,3,5,4,5,5,5,3,3,803,3,"OtherOrMixed",152.333333333333,16.03,7.61666666666667,"NoStatus"
3,3,3,3,4,6,1,5,3,4,3,5,4,5,4,5,4,2,433,3,"SportsEvent",152.333333333333,15,5.3,"NoStatus"
4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,217,1,"OtherOrMixed",159,10,7.95,"Silver"
5,4,4,4,5,5,4,5,2,4,5,5,2,4,4,5,5,5,2964,5,"Vacation",147,28.6,4.57,"Silver"
4,3,1,4,4,3,3,4,5,4,3,4,5,5,4,5,4,5,586,2,"Business",139,10,12.45,"Silver"
4,3,2,2,1,2,2,4,4,2,5,4,2,4,3,5,4,3,4331,10,"Business",158,5.91,8.08,"NoStatus"
6,5,5,4,4,4,2,3,3,6,5,6,3,4,4,4,3,4,192,5,"SportsEvent",131,27.58,5.16,"NoStatus"
4,4,4,4,4,5,3,4,4,4,3,5,5,4,5,4,5,5,568,6,"Vacation",134,48.42,2.98333333333333,"Silver"
5,3,2,3,1,5,2,2,4,5,3,4,4,5,4,3,4,3,765,3,"Concert",152.333333333333,10.21,3.31666666666667,"Silver"
5,4,4,4,4,5,4,3,3,3,3,4,3,5,3,4,5,3,1214,3,"SportsEvent",152.333333333333,73.17,10.3,"NoStatus"
5,5,6,6,4,5,4,5,3,5,4,5,7,6,6,4,5,6,110,2,"OtherOrMixed",164,10,4.975,"Gold"
5,5,4,4,4,3,3,5,5,5,2,3,3,5,5,4,3,4,436,9,"SportsEvent",144.555555555556,32.13,6.43333333333333,"NoStatus"
6,4,4,3,1,3,4,2,3,2,2,2,3,4,5,2,3,2,340,3,"Vacation",169,56.32,11.6333333333333,"NoStatus"
5,4,4,3,4,4,3,3,2,2,2,4,2,5,4,3,3,4,34,5,"SportsEvent",163,8.59,9.17,"NoStatus"
5,6,5,5,4,4,5,5,4,4,5,4,4,6,5,4,2,4,754,4,"Conference",139,18.74,6.9875,"Gold"
4,4,2,3,3,3,4,3,3,3,4,4,4,5,5,3,3,2,112,2,"Concert",149,10,4.975,"NoStatus"
4,6,4,3,3,3,5,5,3,4,6,3,4,2,4,5,4,5,141,3,"Business",145.666666666667,29.4,2.65,"NoStatus"
3,4,3,4,2,5,5,3,3,5,1,2,4,5,5,3,4,3,1290,2,"Vacation",139,69.6,5,"Silver"
3,4,3,3,5,5,6,5,4,2,4,1,2,1,3,4,4,2,111,6,"OtherOrMixed",164,13.97,7.65,"Silver"
7,4,3,4,4,4,4,4,5,5,4,4,6,5,4,3,4,3,1363,4,"SportsEvent",161.5,19.64,13.95,"Gold"
4,4,3,2,4,4,5,2,3,4,5,2,4,4,4,4,3,4,198,2,"SportsEvent",169,51.66,3.975,"Silver"
4,5,4,5,3,5,2,5,3,5,4,6,5,5,6,4,6,5,992,6,"OtherOrMixed",145.666666666667,45.19,3.475,"Silver"
4,5,3,4,4,6,5,5,4,4,4,3,3,3,4,5,4,2,1194,3,"SportsEvent",145.666666666667,15,7.65,"Silver"
5,5,5,5,5,5,2,4,4,5,4,7,5,7,4,4,4,5,390,3,"Vacation",152.333333333333,49.82,2.65,"Platinum"
4,4,5,5,5,6,5,4,5,5,2,4,5,3,6,4,3,4,731,3,"OtherOrMixed",159,10,10.9666666666667,"NoStatus"
3,4,2,5,4,3,3,3,6,5,4,4,5,5,5,4,4,4,4032,2,"OtherOrMixed",159,5,9.975,"Gold"
5,5,5,5,5,5,5,5,3,6,3,6,4,6,2,4,4,4,504,1,"Vacation",179,10,5,"Gold"
4,5,5,5,4,5,4,5,3,4,7,5,5,5,4,5,5,6,390,4,"Vacation",144,19.64,8.975,"Gold"
5,5,6,4,4,3,4,3,4,4,2,4,4,4,5,3,2,4,307,5,"SportsEvent",145,11.38,8.58,"NoStatus"
3,4,4,4,4,5,4,3,5,3,3,4,4,5,5,2,4,2,233,2,"SportsEvent",134,5,7.95,"NoStatus"
4,2,2,3,2,4,6,2,4,1,3,2,3,4,5,2,3,2,535,6,"SportsEvent",167.333333333333,5,7.98333333333333,"NoStatus"
6,6,5,5,3,3,4,5,4,5,4,3,4,4,3,4,5,5,1345,2,"Vacation",139,61.89,2.475,"Silver"
3,4,3,4,3,5,4,4,3,2,4,4,4,4,4,4,4,3,343,4,"SportsEvent",176.5,49.84,13.45,"Silver"
4,5,3,4,5,4,4,4,3,4,4,5,5,3,5,4,3,4,807,3,"Concert",149,26.16,0,"NoStatus"
3,3,3,4,1,3,4,3,4,4,3,5,5,4,5,4,4,2,553,2,"SportsEvent",149,19.8,9.975,"NoStatus"
6,5,4,5,4,4,6,5,5,4,4,4,5,4,5,5,5,4,400,4,"OtherOrMixed",149,53.3,3.225,"Silver"
4,5,5,3,1,2,4,4,3,3,6,4,4,5,3,5,3,3,643,8,"Business",150.25,8.89,3.48125,"Gold"
5,4,4,5,3,4,4,4,2,2,5,3,4,4,4,4,3,2,783,5,"Conference",157,5,4.57,"Silver"
6,7,3,7,5,6,4,6,7,5,6,6,6,5,7,5,6,6,638,2,"Business",164,30.16,11.45,"Platinum"
4,4,5,3,4,5,5,3,5,4,3,3,3,4,5,4,3,3,277,3,"SportsEvent",152.333333333333,13.24,5.3,"NoStatus"
5,6,4,5,5,4,3,5,4,4,5,5,5,5,5,5,4,5,168,2,"SportsEvent",149,26.56,3.975,"Silver"
6,5,4,5,5,5,5,5,5,3,4,3,4,5,3,5,5,5,725,1,"Business",139,44.03,5,"Silver"
3,3,3,4,5,4,3,4,3,4,4,5,5,4,4,3,4,3,2862,2,"Concert",149,10,9.95,"Gold"
4,4,3,3,2,4,3,3,5,4,4,3,4,3,4,3,3,3,1375,5,"SportsEvent",183,20.29,6.76,"NoStatus"
6,4,4,3,3,3,2,5,4,2,3,5,4,2,5,3,4,3,164,3,"SportsEvent",145.666666666667,19.25,7.65,"Silver"
2,3,4,3,4,5,5,3,3,4,6,4,4,5,4,3,2,3,184,2,"SportsEvent",149,10,3.975,"NoStatus"
4,5,4,4,4,4,3,5,3,4,5,3,5,4,4,3,2,5,769,5,"SportsEvent",157,25.66,2.58,"NoStatus"
3,2,2,1,3,2,3,3,6,2,5,3,2,3,2,3,4,3,166,5,"SportsEvent",181,15.5,9.77,"NoStatus"
4,5,3,2,2,3,4,3,4,2,5,2,3,3,4,4,4,2,102,4,"Conference",161.5,5,11.9625,"Silver"
4,4,4,3,3,5,5,4,6,5,7,2,4,3,4,5,4,3,350,4,"Business",156.5,22.27,8.975,"NoStatus"
4,4,5,4,4,4,3,5,4,4,3,6,3,3,3,5,5,4,490,2,"Business",149,58.51,8.975,"Silver"
4,5,4,5,5,4,4,7,5,4,5,4,2,4,3,6,5,5,1669,7,"Business",147.571428571429,5.64,8.26428571428571,"Platinum"
5,4,4,3,3,3,5,4,1,3,2,3,3,4,5,4,2,5,747,2,"SportsEvent",159,10,7.95,"NoStatus"
4,3,3,5,4,4,4,5,4,3,5,7,5,5,3,4,5,5,655,1,"Business",139,80.7,4.95,"Silver"
5,5,5,6,4,4,3,7,4,4,3,6,4,3,5,6,5,6,216,8,"Business",161.5,42.97,9.71875,"Platinum"
5,4,5,6,6,6,5,4,5,4,5,4,5,3,4,5,3,3,344,2,"Concert",139,36.3,6.45,"NoStatus"
3,4,3,5,5,4,3,7,3,4,4,4,4,4,4,6,5,5,588,2,"Business",159,10,3.975,"Gold"
4,4,4,3,4,4,4,4,3,3,3,4,4,2,3,4,4,3,135,2,"SportsEvent",139,5,0,"NoStatus"
4,5,3,5,3,5,4,5,5,3,5,4,5,5,5,5,4,5,2017,4,"Business",159,30.05,1.9875,"NoStatus"
5,6,5,6,6,6,4,6,7,4,6,7,5,4,5,6,5,5,140,4,"Concert",154,20.73,7.4625,"Silver"
4,2,3,5,3,5,2,6,4,4,4,5,5,4,5,5,5,6,1385,2,"Business",164,10,11.45,"Silver"
5,3,4,3,4,4,5,6,5,3,5,4,4,5,5,5,5,4,48,3,"Concert",152.333333333333,17.23,8.31666666666667,"Gold"
5,4,3,4,4,5,3,5,4,4,3,5,5,5,5,4,5,5,288,3,"Business",132.333333333333,44.8,9.3,"Silver"
5,4,4,3,4,7,3,3,2,3,4,4,3,2,4,3,2,4,606,3,"SportsEvent",159,5,5,"NoStatus"
7,5,2,5,5,5,4,6,6,5,5,4,5,2,5,6,3,5,1497,2,"Business",159,55.48,8.975,"Gold"
5,4,6,5,4,6,6,4,2,3,4,4,3,3,3,4,4,4,1278,2,"SportsEvent",159,55.59,0,"Gold"
3,4,4,3,4,5,4,2,5,4,3,2,3,4,5,4,2,4,170,3,"Vacation",162.333333333333,10,8.31666666666667,"Silver"
6,5,3,5,5,4,4,6,4,3,6,6,4,5,5,5,4,6,221,3,"Business",172.333333333333,24.21,5.96666666666667,"Platinum"
4,6,5,6,5,6,4,7,5,5,4,5,4,4,4,6,5,5,208,4,"Business",141.5,28.95,1.2375,"Gold"
5,5,3,4,3,4,2,5,4,6,4,5,4,6,5,4,5,7,3398,2,"Business",174,21.32,12.95,"Silver"
5,4,4,6,5,4,5,6,4,4,6,4,5,5,5,6,5,5,752,2,"Business",159,5,6.45,"Gold"
4,3,1,4,4,5,4,5,5,4,3,3,3,3,4,3,4,4,3704,5,"SportsEvent",151,66.45,8.18,"NoStatus"
4,4,3,5,3,5,3,4,5,4,4,5,5,3,4,4,3,3,3199,3,"Conference",149,41.89,8.61666666666667,"Silver"
3,5,5,6,6,5,5,5,6,5,6,4,3,3,4,6,5,5,452,2,"Business",159,80.97,9.975,"Platinum"
6,5,6,4,3,5,2,4,3,4,4,4,5,5,6,4,3,4,444,7,"Vacation",151.857142857143,34.65,9.68571428571429,"NoStatus"
3,4,3,3,2,2,4,4,3,4,3,4,6,4,4,4,4,6,326,3,"Business",152.333333333333,10.65,7.61666666666667,"Gold"
4,3,5,4,4,5,5,5,4,5,6,4,5,5,6,5,4,5,235,1,"Vacation",169,10,0,"Platinum"
4,4,4,4,3,5,3,5,6,3,6,4,3,3,4,5,5,3,308,6,"Vacation",155.666666666667,11.61,6.45833333333333,"Gold"
5,5,3,3,4,4,3,4,3,4,3,4,4,3,5,3,4,5,3196,2,"SportsEvent",159,10,12.45,"NoStatus"
2,4,2,2,2,6,3,3,5,4,4,3,3,4,4,4,4,3,2028,4,"OtherOrMixed",151.5,10,8.725,"NoStatus"
4,6,5,4,3,5,4,4,3,3,5,4,3,6,5,4,2,5,2789,1,"SportsEvent",159,0,0,"Silver"
6,5,3,5,4,4,3,5,1,6,5,4,6,6,4,5,5,5,2819,4,"Concert",139,15,4.475,"Silver"
5,4,5,2,3,4,6,3,3,2,4,1,2,2,4,3,2,3,219,3,"SportsEvent",145.666666666667,38.79,2.65,"NoStatus"
5,5,5,4,3,5,1,2,3,4,5,5,4,5,4,3,3,5,555,3,"Vacation",159,5,5.96666666666667,"NoStatus"
